Order_Number,State_Code,Customer_Name,Order_Date,Status,Product,Category,Brand,Cost,Sales,Quantity,Total_Cost,Total_Sales,Assigned Supervisor,Profit
143938.0,MN,Jignesh Mhatre,27/06/2022,Order,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,4.0,30000.0,39000.0,Vijay Singh,9000.0
143939.0,ML,Rahul Kashyap,27/06/2022,Processing,136 TB HDD,HDD,Seagate,10000.0,13000.0,4.0,40000.0,52000.0,Aadil Khan,12000.0
143940.0,MZ,Mohammed Abdul Kaleem,27/06/2022,Delivered,135 TB SSD,SSD,Samsung,10500.0,13650.0,3.0,31500.0,40950.0,Advika Joshi,9450.0
143941.0,NL,Chandrakant Kasbe,27/06/2022,Shipped,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Ajay Sharma,2550.0
143942.0,OR,Rohan Kale,27/06/2022,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,1.0,7000.0,9100.0,Roshan Kumar,2100.0
143943.0,PB,Aniruddha Kekapure,27/06/2022,Processing,138 GB DDR4 Ram,NIC,Hynix,1680.0,2184.0,3.0,5040.0,6552.0,Aarvi Gupta,1512.0
143944.0,RJ,Aslam Raza,27/06/2022,Delivered,Micro ATX motherboard,Printer,MSI,6540.0,8502.0,2.0,13080.0,17004.0,Vijay Singh,3924.0
143945.0,SK,Roshan Zameer,27/06/2022,Shipped,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,2.0,5360.0,6968.0,Aadil Khan,1608.0
143946.0,TN,Rakesh Kumar Sharma,27/06/2022,Order,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,4.0,33000.0,42900.0,Advika Joshi,9900.0
143947.0,TR,Shivanand Sahani,27/06/2022,Processing,142 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,1.0,2650.0,3445.0,Ajay Sharma,795.0
143948.0,UK,Kunal Patra,28/06/2022,Delivered,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,3.0,37650.0,48945.0,Roshan Kumar,11295.0
143949.0,UP,Bijendra,29/06/2022,Shipped,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,4.0,58000.0,75400.0,Aarvi Gupta,17400.0
143950.0,WB,Kranti Bheke,30/06/2022,Order,USB Keyboard,Keyboard,Dell,800.0,1040.0,4.0,3200.0,4160.0,Vijay Singh,960.0
143951.0,TN,Jagdeep,01/07/2022,Processing,Wireless Mouse,Mouse,Samsung,600.0,780.0,3.0,1800.0,2340.0,Aadil Khan,540.0
143952.0,TR,Adhir Samal,02/07/2022,Delivered,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,3.0,31500.0,40950.0,Advika Joshi,9450.0
143953.0,MH,Dannana Jhammi,03/07/2022,Shipped,136 TB HDD,HDD,Western Digital,6500.0,8450.0,2.0,13000.0,16900.0,Ajay Sharma,3900.0
143954.0,CH,Vipin Kumar,04/07/2022,Order,391 GB SSD,SSD,Samsung,4500.0,5850.0,4.0,18000.0,23400.0,Roshan Kumar,5400.0
143955.0,DH,Ranjeet Kumar,05/07/2022,Processing,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Aarvi Gupta,10200.0
143956.0,DD,Sajal Singhal,06/07/2022,Delivered,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,1.0,12500.0,16250.0,Vijay Singh,3750.0
143957.0,DL,Akhilesh Kumar,07/07/2022,Shipped,143 GB DDR4 RAM,RAM,Hynix,3500.0,4550.0,2.0,7000.0,9100.0,Aadil Khan,2100.0
143958.0,LD,Suvankar Chakraborty,07/07/2022,Order,BTX motherboard,Motherboard,Gigabyte,4500.0,5850.0,1.0,4500.0,5850.0,Advika Joshi,1350.0
143959.0,PY,Suvankar Adhikary,07/07/2022,Processing,138 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,4.0,8400.0,10920.0,Ajay Sharma,2520.0
143960.0,AP,Rahul Kumar Prajapati,07/07/2022,Delivered,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,3.0,3450.0,4485.0,Roshan Kumar,1035.0
143961.0,AR,Sagar Jeur,07/07/2022,Shipped,USB Mouse,Mouse,Samsung,350.0,455.0,3.0,1050.0,1365.0,Aarvi Gupta,315.0
143962.0,AS,Rhushikesh Mane,07/07/2022,Order,"19"" LED Display",Monitor,Dell,9500.0,12350.0,2.0,19000.0,24700.0,Vijay Singh,5700.0
143963.0,BR,Ashish Kumar,07/07/2022,Processing,137 TB HDD,HDD,Western Digital,10000.0,13000.0,3.0,30000.0,39000.0,Aadil Khan,9000.0
143964.0,CG,Javed Akhter,07/07/2022,Delivered,647 GB M.2,SSD,Samsung,6500.0,8450.0,2.0,13000.0,16900.0,Advika Joshi,3900.0
143965.0,GA,Haridas Balraj,07/07/2022,Shipped,RYZEN 3rd gen. 3635,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Ajay Sharma,10200.0
143966.0,GJ,Kundan Kumar,07/07/2022,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,2.0,14000.0,18200.0,Roshan Kumar,4200.0
143967.0,HR,Atif Siddiqui,07/07/2022,Processing,151 GB DDR4 RAM,RAM,Hynix,6550.0,8515.0,4.0,26200.0,34060.0,Aarvi Gupta,7860.0
143968.0,HP,Aditya Agarwal,07/07/2022,Delivered,Standard ATX motherboard,Motherboard,Gigabyte,7650.0,9945.0,4.0,30600.0,39780.0,Vijay Singh,9180.0
143969.0,JK,Firdoush Jabee,08/07/2022,Shipped,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,2.0,2300.0,2990.0,Aadil Khan,690.0
143970.0,JH,Jay Prakash Kumar,09/07/2022,Order,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,4.0,3400.0,4420.0,Advika Joshi,1020.0
143971.0,KA,Ashish Pandey,10/07/2022,Processing,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,2.0,1300.0,1690.0,Ajay Sharma,390.0
143972.0,KL,Ajay Sharma,11/07/2022,Delivered,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,1.0,7500.0,9750.0,Roshan Kumar,2250.0
143973.0,MP,Moinuddin Saifi,12/07/2022,Shipped,137 TB HDD,HDD,Seagate,10000.0,13000.0,3.0,30000.0,39000.0,Aarvi Gupta,9000.0
143974.0,MH,Ramkrishna Das Adhikary,13/07/2022,Order,136 TB SSD,SSD,Samsung,10500.0,13650.0,1.0,10500.0,13650.0,Vijay Singh,3150.0
143975.0,MN,Ranjeet Mandal,14/07/2022,Processing,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Aadil Khan,5100.0
143976.0,ML,Ashwini Adsare,15/07/2022,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Advika Joshi,8400.0
143977.0,MZ,Rajesh Variya,16/07/2022,Shipped,139 GB DDR4 Ram,RAM,Hynix,1680.0,2184.0,4.0,6720.0,8736.0,Ajay Sharma,2016.0
143978.0,NL,Amit Singh,17/07/2022,Order,Micro ATX motherboard,Motherboard,MSI,6540.0,8502.0,3.0,19620.0,25506.0,Roshan Kumar,5886.0
143979.0,OR,Vinod Mehta,18/07/2022,Processing,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,2.0,5360.0,6968.0,Aarvi Gupta,1608.0
143980.0,PB,Jignesh Mhatre,19/07/2022,Delivered,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,2.0,16500.0,21450.0,Vijay Singh,4950.0
143981.0,RJ,Rahul Kashyap,20/07/2022,Shipped,143 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,2.0,5300.0,6890.0,Aadil Khan,1590.0
143982.0,SK,Mohammed Abdul Kaleem,21/07/2022,Order,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,1.0,12550.0,16315.0,Advika Joshi,3765.0
143983.0,TN,Chandrakant Kasbe,22/07/2022,Processing,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,1.0,14500.0,18850.0,Ajay Sharma,4350.0
143984.0,TR,Rohan Kale,22/07/2022,Delivered,USB Keyboard,Keyboard,Dell,800.0,1040.0,1.0,800.0,1040.0,Roshan Kumar,240.0
143985.0,UK,Aniruddha Kekapure,22/07/2022,Shipped,Wireless Mouse,Mouse,Samsung,600.0,780.0,1.0,600.0,780.0,Aarvi Gupta,180.0
143986.0,UP,Aslam Raza,22/07/2022,Order,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,4.0,42000.0,54600.0,Vijay Singh,12600.0
143987.0,WB,Roshan Zameer,22/07/2022,Processing,137 TB HDD,HDD,Western Digital,6500.0,8450.0,2.0,13000.0,16900.0,Aadil Khan,3900.0
143988.0,TN,Rakesh Kumar Sharma,23/07/2022,Delivered,392 GB SSD,SSD,Samsung,4500.0,5850.0,1.0,4500.0,5850.0,Advika Joshi,1350.0
143989.0,TR,Shivanand Sahani,24/07/2022,Shipped,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Ajay Sharma,2550.0
143990.0,MH,Kunal Patra,25/07/2022,Order,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,4.0,50000.0,65000.0,Roshan Kumar,15000.0
143991.0,CH,Bijendra,26/07/2022,Processing,144 GB DDR4 RAM,Computer Case,Hynix,3500.0,4550.0,2.0,7000.0,9100.0,Aarvi Gupta,2100.0
143992.0,DH,Kranti Bheke,27/07/2022,Delivered,BTX motherboard,Mouse,Gigabyte,4500.0,5850.0,2.0,9000.0,11700.0,Vijay Singh,2700.0
143993.0,DD,Jagdeep,28/07/2022,Shipped,139 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,4.0,8400.0,10920.0,Aadil Khan,2520.0
143994.0,DL,Adhir Samal,29/07/2022,Order,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,1.0,1150.0,1495.0,Advika Joshi,345.0
143995.0,LD,Dannana Jhammi,30/07/2022,Processing,USB Mouse,Mouse,Samsung,350.0,455.0,4.0,1400.0,1820.0,Ajay Sharma,420.0
143996.0,PY,Vipin Kumar,31/07/2022,Delivered,"19"" LED Display",Monitor,Dell,9500.0,12350.0,4.0,38000.0,49400.0,Roshan Kumar,11400.0
143997.0,AP,Ranjeet Kumar,01/08/2022,Shipped,138 TB HDD,HDD,Western Digital,10000.0,13000.0,1.0,10000.0,13000.0,Aarvi Gupta,3000.0
143998.0,AR,Sajal Singhal,02/08/2022,Order,648 GB M.2,SSD,Samsung,6500.0,8450.0,2.0,13000.0,16900.0,Vijay Singh,3900.0
143999.0,AS,Akhilesh Kumar,03/08/2022,Processing,RYZEN 3rd gen. 3636,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Aadil Khan,2550.0
144000.0,BR,Suvankar Chakraborty,04/08/2022,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,1.0,7000.0,9100.0,Advika Joshi,2100.0
144001.0,CG,Suvankar Adhikary,05/08/2022,Shipped,152 GB DDR4 RAM,Computer Case,Hynix,6550.0,8515.0,3.0,19650.0,25545.0,Ajay Sharma,5895.0
144002.0,GA,Rahul Kumar Prajapati,06/08/2022,Order,Standard ATX motherboard,Mouse,Gigabyte,7650.0,9945.0,4.0,30600.0,39780.0,Roshan Kumar,9180.0
144003.0,GJ,Sagar Jeur,07/08/2022,Processing,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,1.0,1150.0,1495.0,Aarvi Gupta,345.0
144004.0,HR,Rhushikesh Mane,08/08/2022,Delivered,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,4.0,3400.0,4420.0,Vijay Singh,1020.0
144005.0,HP,Ashish Kumar,09/08/2022,Shipped,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,1.0,650.0,845.0,Aadil Khan,195.0
144006.0,JK,Javed Akhter,10/08/2022,Order,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,1.0,7500.0,9750.0,Advika Joshi,2250.0
144007.0,JH,Haridas Balraj,11/08/2022,Processing,138 TB HDD,HDD,Seagate,10000.0,13000.0,1.0,10000.0,13000.0,Ajay Sharma,3000.0
144008.0,KA,Kundan Kumar,12/08/2022,Delivered,137 TB SSD,SSD,Samsung,10500.0,13650.0,1.0,10500.0,13650.0,Roshan Kumar,3150.0
144009.0,KL,Atif Siddiqui,13/08/2022,Shipped,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Aarvi Gupta,2550.0
144010.0,MP,Aditya Agarwal,14/08/2022,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Vijay Singh,8400.0
144011.0,MH,Firdoush Jabee,15/08/2022,Processing,140 GB DDR4 Ram,Computer Case,Hynix,1680.0,2184.0,3.0,5040.0,6552.0,Aadil Khan,1512.0
144012.0,MN,Jay Prakash Kumar,16/08/2022,Delivered,Micro ATX motherboard,Mouse,MSI,6540.0,8502.0,3.0,19620.0,25506.0,Advika Joshi,5886.0
144013.0,ML,Ashish Pandey,17/08/2022,Shipped,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,1.0,2680.0,3484.0,Ajay Sharma,804.0
144014.0,MZ,Ajay Sharma,18/08/2022,Order,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,2.0,16500.0,21450.0,Roshan Kumar,4950.0
144015.0,NL,Moinuddin Saifi,19/08/2022,Processing,144 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,1.0,2650.0,3445.0,Aarvi Gupta,795.0
144016.0,OR,Ramkrishna Das Adhikary,20/08/2022,Delivered,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,3.0,37650.0,48945.0,Vijay Singh,11295.0
144017.0,PB,Ranjeet Mandal,21/08/2022,Shipped,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,2.0,29000.0,37700.0,Aadil Khan,8700.0
144018.0,RJ,Ashwini Adsare,22/08/2022,Order,USB Keyboard,Keyboard,Dell,800.0,1040.0,1.0,800.0,1040.0,Advika Joshi,240.0
144019.0,SK,Rajesh Variya,23/08/2022,Processing,Wireless Mouse,Mouse,Samsung,600.0,780.0,2.0,1200.0,1560.0,Ajay Sharma,360.0
144020.0,TN,Amit Singh,24/08/2022,Delivered,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,3.0,31500.0,40950.0,Roshan Kumar,9450.0
144021.0,TR,Vinod Mehta,25/08/2022,Shipped,138 TB HDD,HDD,Western Digital,6500.0,8450.0,3.0,19500.0,25350.0,Aarvi Gupta,5850.0
144022.0,UK,Jignesh Mhatre,26/08/2022,Order,393 GB SSD,SSD,Samsung,4500.0,5850.0,1.0,4500.0,5850.0,Vijay Singh,1350.0
144023.0,UP,Rahul Kashyap,27/08/2022,Processing,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Aadil Khan,5100.0
144024.0,WB,Mohammed Abdul Kaleem,28/08/2022,Delivered,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,1.0,12500.0,16250.0,Advika Joshi,3750.0
144025.0,TN,Chandrakant Kasbe,29/08/2022,Shipped,145 GB DDR4 RAM,NIC,Hynix,3500.0,4550.0,4.0,14000.0,18200.0,Ajay Sharma,4200.0
144026.0,TR,Rohan Kale,30/08/2022,Order,BTX motherboard,Printer,Gigabyte,4500.0,5850.0,4.0,18000.0,23400.0,Roshan Kumar,5400.0
144027.0,MH,Aniruddha Kekapure,31/08/2022,Processing,140 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,2.0,4200.0,5460.0,Aarvi Gupta,1260.0
144028.0,CH,Aslam Raza,01/09/2022,Delivered,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,1.0,1150.0,1495.0,Vijay Singh,345.0
144029.0,DH,Roshan Zameer,02/09/2022,Shipped,USB Mouse,Mouse,Samsung,350.0,455.0,2.0,700.0,910.0,Aadil Khan,210.0
144030.0,DD,Rakesh Kumar Sharma,03/09/2022,Order,"19"" LED Display",Monitor,Dell,9500.0,12350.0,1.0,9500.0,12350.0,Advika Joshi,2850.0
144031.0,DL,Shivanand Sahani,04/09/2022,Processing,139 TB HDD,HDD,Western Digital,10000.0,13000.0,2.0,20000.0,26000.0,Ajay Sharma,6000.0
144032.0,LD,Kunal Patra,05/09/2022,Delivered,649 GB M.2,SSD,Samsung,6500.0,8450.0,4.0,26000.0,33800.0,Roshan Kumar,7800.0
144033.0,PY,Bijendra,06/09/2022,Shipped,RYZEN 3rd gen. 3637,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Aarvi Gupta,5100.0
144034.0,AP,Kranti Bheke,07/09/2022,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,2.0,14000.0,18200.0,Vijay Singh,4200.0
144035.0,AR,Jagdeep,07/09/2022,Processing,153 GB DDR4 RAM,NIC,Hynix,6550.0,8515.0,1.0,6550.0,8515.0,Aadil Khan,1965.0
144036.0,AS,Adhir Samal,07/09/2022,Delivered,Standard ATX motherboard,Printer,Gigabyte,7650.0,9945.0,3.0,22950.0,29835.0,Advika Joshi,6885.0
144037.0,BR,Dannana Jhammi,07/09/2022,Shipped,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,3.0,3450.0,4485.0,Ajay Sharma,1035.0
144038.0,CG,Vipin Kumar,07/09/2022,Order,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,2.0,1700.0,2210.0,Roshan Kumar,510.0
144039.0,GA,Ranjeet Kumar,07/09/2022,Processing,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,4.0,2600.0,3380.0,Aarvi Gupta,780.0
144040.0,GJ,Sajal Singhal,07/09/2022,Delivered,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,4.0,30000.0,39000.0,Vijay Singh,9000.0
144041.0,HR,Akhilesh Kumar,07/09/2022,Shipped,139 TB HDD,HDD,Seagate,10000.0,13000.0,3.0,30000.0,39000.0,Aadil Khan,9000.0
144042.0,HP,Suvankar Chakraborty,07/09/2022,Order,138 TB SSD,SSD,Samsung,10500.0,13650.0,4.0,42000.0,54600.0,Advika Joshi,12600.0
144043.0,JK,Suvankar Adhikary,07/09/2022,Processing,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Ajay Sharma,10200.0
144044.0,JH,Rahul Kumar Prajapati,07/09/2022,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,2.0,14000.0,18200.0,Roshan Kumar,4200.0
144045.0,KA,Sagar Jeur,07/09/2022,Shipped,141 GB DDR4 Ram,NIC,Hynix,1680.0,2184.0,3.0,5040.0,6552.0,Aarvi Gupta,1512.0
144046.0,KL,Rhushikesh Mane,07/09/2022,Order,Micro ATX motherboard,Printer,MSI,6540.0,8502.0,3.0,19620.0,25506.0,Vijay Singh,5886.0
144047.0,MP,Ashish Kumar,07/09/2022,Processing,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,1.0,2680.0,3484.0,Aadil Khan,804.0
144048.0,MH,Javed Akhter,07/09/2022,Delivered,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,3.0,24750.0,32175.0,Advika Joshi,7425.0
144049.0,MN,Haridas Balraj,07/09/2022,Shipped,145 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,1.0,2650.0,3445.0,Ajay Sharma,795.0
144050.0,ML,Kundan Kumar,07/09/2022,Order,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,3.0,37650.0,48945.0,Roshan Kumar,11295.0
144051.0,MZ,Atif Siddiqui,07/09/2022,Processing,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,3.0,43500.0,56550.0,Aarvi Gupta,13050.0
144052.0,NL,Aditya Agarwal,07/09/2022,Delivered,USB Keyboard,Keyboard,Dell,800.0,1040.0,2.0,1600.0,2080.0,Vijay Singh,480.0
144053.0,OR,Firdoush Jabee,07/09/2022,Shipped,Wireless Mouse,Mouse,Samsung,600.0,780.0,2.0,1200.0,1560.0,Aadil Khan,360.0
144054.0,PB,Jay Prakash Kumar,07/09/2022,Order,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,1.0,10500.0,13650.0,Advika Joshi,3150.0
144055.0,RJ,Ashish Pandey,07/09/2022,Processing,139 TB HDD,HDD,Western Digital,6500.0,8450.0,1.0,6500.0,8450.0,Ajay Sharma,1950.0
144056.0,SK,Ajay Sharma,07/09/2022,Delivered,394 GB SSD,SSD,Samsung,4500.0,5850.0,1.0,4500.0,5850.0,Roshan Kumar,1350.0
144057.0,TN,Moinuddin Saifi,07/09/2022,Shipped,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Aarvi Gupta,5100.0
144058.0,TR,Ramkrishna Das Adhikary,07/09/2022,Order,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,1.0,12500.0,16250.0,Vijay Singh,3750.0
144059.0,UK,Ranjeet Mandal,07/09/2022,Processing,146 GB DDR4 RAM,RAM,Hynix,3500.0,4550.0,3.0,10500.0,13650.0,Aadil Khan,3150.0
144060.0,UP,Ashwini Adsare,07/09/2022,Delivered,BTX motherboard,Motherboard,Gigabyte,4500.0,5850.0,3.0,13500.0,17550.0,Advika Joshi,4050.0
144061.0,WB,Rajesh Variya,07/09/2022,Shipped,141 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,1.0,2100.0,2730.0,Ajay Sharma,630.0
144062.0,TN,Amit Singh,07/09/2022,Order,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,4.0,4600.0,5980.0,Roshan Kumar,1380.0
144063.0,TR,Vinod Mehta,07/09/2022,Processing,USB Mouse,Mouse,Samsung,350.0,455.0,3.0,1050.0,1365.0,Aarvi Gupta,315.0
144064.0,MH,Jignesh Mhatre,07/09/2022,Delivered,"19"" LED Display",Monitor,Dell,9500.0,12350.0,1.0,9500.0,12350.0,Vijay Singh,2850.0
144065.0,CH,Rahul Kashyap,07/09/2022,Shipped,140 TB HDD,HDD,Western Digital,10000.0,13000.0,1.0,10000.0,13000.0,Aadil Khan,3000.0
144066.0,DH,Mohammed Abdul Kaleem,07/09/2022,Order,650 GB M.2,SSD,Samsung,6500.0,8450.0,3.0,19500.0,25350.0,Advika Joshi,5850.0
144067.0,DD,Chandrakant Kasbe,07/09/2022,Processing,RYZEN 3rd gen. 3638,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Ajay Sharma,5100.0
144068.0,DL,Rohan Kale,07/09/2022,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,1.0,7000.0,9100.0,Roshan Kumar,2100.0
144069.0,LD,Aniruddha Kekapure,07/09/2022,Shipped,154 GB DDR4 RAM,RAM,Hynix,6550.0,8515.0,3.0,19650.0,25545.0,Aarvi Gupta,5895.0
144070.0,PY,Aslam Raza,07/09/2022,Order,Standard ATX motherboard,Motherboard,Gigabyte,7650.0,9945.0,4.0,30600.0,39780.0,Vijay Singh,9180.0
144071.0,AP,Roshan Zameer,07/09/2022,Processing,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,2.0,2300.0,2990.0,Aadil Khan,690.0
144072.0,AR,Rakesh Kumar Sharma,07/09/2022,Delivered,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,2.0,1700.0,2210.0,Advika Joshi,510.0
144073.0,AS,Shivanand Sahani,07/09/2022,Shipped,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,3.0,1950.0,2535.0,Ajay Sharma,585.0
144074.0,BR,Kunal Patra,07/09/2022,Order,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,4.0,30000.0,39000.0,Roshan Kumar,9000.0
144075.0,CG,Bijendra,07/09/2022,Processing,140 TB HDD,HDD,Seagate,10000.0,13000.0,3.0,30000.0,39000.0,Aarvi Gupta,9000.0
144076.0,GA,Kranti Bheke,07/09/2022,Delivered,139 TB SSD,SSD,Samsung,10500.0,13650.0,1.0,10500.0,13650.0,Vijay Singh,3150.0
144077.0,GJ,Jagdeep,07/09/2022,Shipped,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Aadil Khan,5100.0
144078.0,HR,Adhir Samal,07/09/2022,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,1.0,7000.0,9100.0,Advika Joshi,2100.0
144079.0,HP,Dannana Jhammi,07/09/2022,Processing,142 GB DDR4 Ram,RAM,Hynix,1680.0,2184.0,4.0,6720.0,8736.0,Ajay Sharma,2016.0
144080.0,JK,Vipin Kumar,07/09/2022,Delivered,Micro ATX motherboard,Motherboard,MSI,6540.0,8502.0,4.0,26160.0,34008.0,Roshan Kumar,7848.0
144081.0,JH,Ranjeet Kumar,07/09/2022,Shipped,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,2.0,5360.0,6968.0,Aarvi Gupta,1608.0
144082.0,KA,Sajal Singhal,07/09/2022,Order,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,4.0,33000.0,42900.0,Vijay Singh,9900.0
144083.0,KL,Akhilesh Kumar,07/09/2022,Processing,146 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,1.0,2650.0,3445.0,Aadil Khan,795.0
144084.0,MP,Suvankar Chakraborty,07/09/2022,Delivered,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,1.0,12550.0,16315.0,Advika Joshi,3765.0
144085.0,MH,Suvankar Adhikary,07/09/2022,Shipped,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,2.0,29000.0,37700.0,Ajay Sharma,8700.0
144086.0,MN,Rahul Kumar Prajapati,07/09/2022,Order,USB Keyboard,Keyboard,Dell,800.0,1040.0,4.0,3200.0,4160.0,Roshan Kumar,960.0
144087.0,ML,Sagar Jeur,07/09/2022,Processing,Wireless Mouse,Mouse,Samsung,600.0,780.0,2.0,1200.0,1560.0,Aarvi Gupta,360.0
144088.0,MZ,Rhushikesh Mane,07/09/2022,Delivered,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,2.0,21000.0,27300.0,Vijay Singh,6300.0
144089.0,NL,Ashish Kumar,07/09/2022,Shipped,140 TB HDD,HDD,Western Digital,6500.0,8450.0,1.0,6500.0,8450.0,Aadil Khan,1950.0
144090.0,OR,Javed Akhter,07/09/2022,Order,395 GB SSD,SSD,Samsung,4500.0,5850.0,3.0,13500.0,17550.0,Advika Joshi,4050.0
144091.0,PB,Haridas Balraj,07/09/2022,Processing,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Ajay Sharma,5100.0
144092.0,RJ,Kundan Kumar,07/09/2022,Delivered,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,3.0,37500.0,48750.0,Roshan Kumar,11250.0
144093.0,SK,Atif Siddiqui,07/09/2022,Shipped,147 GB DDR4 RAM,Computer Case,Hynix,3500.0,4550.0,3.0,10500.0,13650.0,Aarvi Gupta,3150.0
144094.0,TN,Aditya Agarwal,07/09/2022,Order,BTX motherboard,Mouse,Gigabyte,4500.0,5850.0,3.0,13500.0,17550.0,Vijay Singh,4050.0
144095.0,TR,Firdoush Jabee,07/09/2022,Processing,142 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,2.0,4200.0,5460.0,Aadil Khan,1260.0
144096.0,UK,Jay Prakash Kumar,07/09/2022,Delivered,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,2.0,2300.0,2990.0,Advika Joshi,690.0
144097.0,UP,Ashish Pandey,07/09/2022,Shipped,USB Mouse,Mouse,Samsung,350.0,455.0,2.0,700.0,910.0,Ajay Sharma,210.0
